|ROW|COL|Value
16|ABW_A17|ABW_A12|3.456
17|ABW_A18|ABW_A12|2.004
18|ABW_A19|ABW_A12|289.711
19|ABW_A20|ABW_A12|2.02
20|ABW_A21|ABW_A12|24.272
21|ABW_A22|ABW_A12|0.125
22|ABW_A23|ABW_A12|1.505
23|ABW_A24|ABW_A12|0.228
24|ABW_A25|ABW_A12|0.381
25|ABW_A26|ABW_A12|1.138
26|ABW_LG01|ABW_A12|1.011
27|ABW_LG02|ABW_A12|-2.322
28|ABW_LH01|ABW_A12|324.241
29|ABW_LK01|ABW_A12|64.867
30|ABW_LK02|ABW_A12|4.919
31|ABW_LK03|ABW_A12|39.931
32|Imp_A01|ABW_A12|1841.356
33|Imp_A02|ABW_A12|519.431
34|Imp_A03|ABW_A12|1063.366
35|Imp_A04|ABW_A12|1690.706
36|Imp_A05|ABW_A12|1004.455
37|Imp_A06|ABW_A12|866.252
38|Imp_A07|ABW_A12|2125.237
39|Imp_A08|ABW_A12|1135.056
40|Imp_A09|ABW_A12|1771.633
41|Imp_A10|ABW_A12|782.951
42|Imp_A11|ABW_A12|581.77
43|Imp_A12|ABW_A12|442.461
44|Imp_A13|ABW_A12|494.878
45|Imp_A14|ABW_A12|992.0219999999999
46|Imp_A15|ABW_A12|579.854
47|Imp_A16|ABW_A12|886.795
48|Imp_A17|ABW_A12|1218.256
49|Imp_A18|ABW_A12|777.232
50|Imp_A19|ABW_A12|1039.888
51|Imp_A20|ABW_A12|811.111
52|Imp_A21|ABW_A12|1809.971
53|Imp_A22|ABW_A12|761.661
54|Imp_A23|ABW_A12|1628.418
55|Imp_A24|ABW_A12|565.782
56|Imp_A25|ABW_A12|180.641
57|Imp_A26|ABW_A12|784.142
58|Imp_ZL0008|ABW_A12|0.745
59|Imp_ZLR1|ABW_A12|0.0
0|ABW_A01|ABW_A13|0.96
1|ABW_A02|ABW_A13|1.118
2|ABW_A03|ABW_A13|22955.8
3|ABW_A04|ABW_A13|13.41
4|ABW_A05|ABW_A13|102.703
5|ABW_A06|ABW_A13|410.038
6|ABW_A07|ABW_A13|829.027
7|ABW_A08|ABW_A13|77.868
8|ABW_A09|ABW_A13|425.317
9|ABW_A10|ABW_A13|13.431
10|ABW_A11|ABW_A13|295.045
11|ABW_A12|ABW_A13|1025.33
12|ABW_A13|ABW_A13|33062.0
13|ABW_A14|ABW_A13|8098.88
14|ABW_A15|ABW_A13|46.833
15|ABW_A16|ABW_A13|1887.69
16|ABW_A17|ABW_A13|187.142
17|ABW_A18|ABW_A13|4762.48
18|ABW_A19|ABW_A13|5020.82
19|ABW_A20|ABW_A13|1365.17
20|ABW_A21|ABW_A13|14516.2
21|ABW_A22|ABW_A13|4.486
22|ABW_A23|ABW_A13|982.73
23|ABW_A24|ABW_A13|0.399
24|ABW_A25|ABW_A13|96.86
25|ABW_A26|ABW_A13|1.43
26|ABW_LG01|ABW_A13|633.225
27|ABW_LG02|ABW_A13|-0.609
28|ABW_LH01|ABW_A13|31042.5
29|ABW_LK01|ABW_A13|34488.4
30|ABW_LK02|ABW_A13|4042.93
31|ABW_LK03|ABW_A13|20670.6
32|Imp_A01|ABW_A13|1781.188
33|Imp_A02|ABW_A13|523.694
34|Imp_A03|ABW_A13|15740.142
35|Imp_A04|ABW_A13|1579.185
36|Imp_A05|ABW_A13|949.407
37|Imp_A06|ABW_A13|845.173
38|Imp_A07|ABW_A13|10014.601999999999
39|Imp_A08|ABW_A13|1268.247
40|Imp_A09|ABW_A13|3261.4809999999998
41|Imp_A10|ABW_A13|809.489
42|Imp_A11|ABW_A13|593.829
43|Imp_A12|ABW_A13|433.745
44|Imp_A13|ABW_A13|862.124
45|Imp_A14|ABW_A13|940.776
46|Imp_A15|ABW_A13|563.434
47|Imp_A16|ABW_A13|841.338
48|Imp_A17|ABW_A13|1144.799
49|Imp_A18|ABW_A13|775.905
50|Imp_A19|ABW_A13|1102.6680000000001
51|Imp_A20|ABW_A13|1524.0500000000002
52|Imp_A21|ABW_A13|3928.6380000000004
53|Imp_A22|ABW_A13|737.374
54|Imp_A23|ABW_A13|1867.82
55|Imp_A24|ABW_A13|552.238
56|Imp_A25|ABW_A13|207.874
57|Imp_A26|ABW_A13|5331.356
58|Imp_ZL0008|ABW_A13|0.119
59|Imp_ZLR1|ABW_A13|0.0
0|ABW_A01|ABW_A14|75.081
1|ABW_A02|ABW_A14|1.094
2|ABW_A03|ABW_A14|5857.13
3|ABW_A04|ABW_A14|6.227
4|ABW_A05|ABW_A14|1007.61
5|ABW_A06|ABW_A14|14031.0
6|ABW_A07|ABW_A14|13205.3
7|ABW_A08|ABW_A14|6515.43
8|ABW_A09|ABW_A14|4831.3
9|ABW_A10|ABW_A14|873.378
10|ABW_A11|ABW_A14|7867.82
11|ABW_A12|ABW_A14|80.862
12|ABW_A13|ABW_A14|7113.04
13|ABW_A14|ABW_A14|4232.9
14|ABW_A15|ABW_A14|1094.87
15|ABW_A16|ABW_A14|24729.6
16|ABW_A17|ABW_A14|25143.9
17|ABW_A18|ABW_A14|4749.58
18|ABW_A19|ABW_A14|8890.19
19|ABW_A20|ABW_A14|6031.79
20|ABW_A21|ABW_A14|55946.8
21|ABW_A22|ABW_A14|42.536
22|ABW_A23|ABW_A14|1978.5
23|ABW_A24|ABW_A14|0.331
24|ABW_A25|ABW_A14|265.147
25|ABW_A26|ABW_A14|1.058
26|ABW_LG01|ABW_A14|216.14
27|ABW_LG02|ABW_A14|-0.454
28|ABW_LH01|ABW_A14|99199.7
29|ABW_LK01|ABW_A14|16427.2
30|ABW_LK02|ABW_A14|5566.72
31|ABW_LK03|ABW_A14|10589.9
32|Imp_A01|ABW_A14|1268.385
33|Imp_A02|ABW_A14|372.325
34|Imp_A03|ABW_A14|631.248
35|Imp_A04|ABW_A14|877.979
36|Imp_A05|ABW_A14|966.871
37|Imp_A06|ABW_A14|7752.517
38|Imp_A07|ABW_A14|6106.840999999999
39|Imp_A08|ABW_A14|4432.4
40|Imp_A09|ABW_A14|8410.581
41|Imp_A10|ABW_A14|1193.341
42|Imp_A11|ABW_A14|1338.241
43|Imp_A12|ABW_A14|317.759
44|Imp_A13|ABW_A14|280.251
45|Imp_A14|ABW_A14|516.099
46|Imp_A15|ABW_A14|321.397
47|Imp_A16|ABW_A14|500.28499999999997
48|Imp_A17|ABW_A14|721.076
49|Imp_A18|ABW_A14|467.632
50|Imp_A19|ABW_A14|726.428
51|Imp_A20|ABW_A14|684.006
52|Imp_A21|ABW_A14|6365.184
53|Imp_A22|ABW_A14|416.516
54|Imp_A23|ABW_A14|964.568
55|Imp_A24|ABW_A14|316.775
56|Imp_A25|ABW_A14|131.399
57|Imp_A26|ABW_A14|3864.2749999999996
58|Imp_ZL0008|ABW_A14|-7.881
59|Imp_ZLR1|ABW_A14|0.0
0|ABW_A01|ABW_A15|0.31
1|ABW_A02|ABW_A15|1.258
2|ABW_A03|ABW_A15|1.01
3|ABW_A04|ABW_A15|27.388
4|ABW_A05|ABW_A15|15.539
5|ABW_A06|ABW_A15|69.546
6|ABW_A07|ABW_A15|12.934
7|ABW_A08|ABW_A15|4.419
8|ABW_A09|ABW_A15|21.886
9|ABW_A10|ABW_A15|9.455
10|ABW_A11|ABW_A15|26.557
11|ABW_A12|ABW_A15|1.584
12|ABW_A13|ABW_A15|197.956
13|ABW_A14|ABW_A15|61.028
14|ABW_A15|ABW_A15|4.221
15|ABW_A16|ABW_A15|157.752
16|ABW_A17|ABW_A15|36.602
17|ABW_A18|ABW_A15|100.53
18|ABW_A19|ABW_A15|104.277
19|ABW_A20|ABW_A15|187.703
20|ABW_A21|ABW_A15|1244.74
21|ABW_A22|ABW_A15|1.325
22|ABW_A23|ABW_A15|44.586
23|ABW_A24|ABW_A15|0.146
24|ABW_A25|ABW_A15|4.676
25|ABW_A26|ABW_A15|0.618
26|ABW_LG01|ABW_A15|277.341
27|ABW_LG02|ABW_A15|-0.182
28|ABW_LH01|ABW_A15|18899.8
29|ABW_LK01|ABW_A15|3983.33
30|ABW_LK02|ABW_A15|1073.16
31|ABW_LK03|ABW_A15|1593.83
32|Imp_A01|ABW_A15|1254.099
33|Imp_A02|ABW_A15|389.46500000000003
34|Imp_A03|ABW_A15|718.529
35|Imp_A04|ABW_A15|1096.103
36|Imp_A05|ABW_A15|656.615
37|Imp_A06|ABW_A15|563.154
38|Imp_A07|ABW_A15|1399.654
39|Imp_A08|ABW_A15|710.827
40|Imp_A09|ABW_A15|1187.313
41|Imp_A10|ABW_A15|538.706
42|Imp_A11|ABW_A15|410.683
43|Imp_A12|ABW_A15|289.832
44|Imp_A13|ABW_A15|358.392
45|Imp_A14|ABW_A15|627.473
46|Imp_A15|ABW_A15|393.405
47|Imp_A16|ABW_A15|1533.32
48|Imp_A17|ABW_A15|1080.323
49|Imp_A18|ABW_A15|501.876
50|Imp_A19|ABW_A15|685.328
51|Imp_A20|ABW_A15|633.772
52|Imp_A21|ABW_A15|1539.166
53|Imp_A22|ABW_A15|485.547
54|Imp_A23|ABW_A15|1028.125
55|Imp_A24|ABW_A15|364.396
56|Imp_A25|ABW_A15|150.503
57|Imp_A26|ABW_A15|570.956
58|Imp_ZL0008|ABW_A15|-3.379
59|Imp_ZLR1|ABW_A15|0.0
0|ABW_A01|ABW_A16|4.684
1|ABW_A02|ABW_A16|0.943
2|ABW_A03|ABW_A16|42.068
3|ABW_A04|ABW_A16|184.745
4|ABW_A05|ABW_A16|359.988
5|ABW_A06|ABW_A16|2285.53
6|ABW_A07|ABW_A16|503.082
7|ABW_A08|ABW_A16|191.94
8|ABW_A09|ABW_A16|590.822
9|ABW_A10|ABW_A16|95.154
10|ABW_A11|ABW_A16|806.196
11|ABW_A12|ABW_A16|2.104
12|ABW_A13|ABW_A16|2663.97
13|ABW_A14|ABW_A16|1289.49
14|ABW_A15|ABW_A16|131.855
15|ABW_A16|ABW_A16|5561.8
16|ABW_A17|ABW_A16|515.135
17|ABW_A18|ABW_A16|2027.54
18|ABW_A19|ABW_A16|4396.02
19|ABW_A20|ABW_A16|6765.49
20|ABW_A21|ABW_A16|31387.8
21|ABW_A22|ABW_A16|19.451
22|ABW_A23|ABW_A16|876.672
23|ABW_A24|ABW_A16|0.178
24|ABW_A25|ABW_A16|189.139
25|ABW_A26|ABW_A16|0.491
26|ABW_LG01|ABW_A16|2590.48
27|ABW_LG02|ABW_A16|-0.453
28|ABW_LH01|ABW_A16|150938.0
29|ABW_LK01|ABW_A16|36725.7
30|ABW_LK02|ABW_A16|8470.63
31|ABW_LK03|ABW_A16|12502.6
32|Imp_A01|ABW_A16|821.796
33|Imp_A02|ABW_A16|262.544
34|Imp_A03|ABW_A16|460.53499999999997
35|Imp_A04|ABW_A16|638.579
36|Imp_A05|ABW_A16|464.076
37|Imp_A06|ABW_A16|518.813
38|Imp_A07|ABW_A16|1084.312
39|Imp_A08|ABW_A16|495.963
40|Imp_A09|ABW_A16|1614.708
41|Imp_A10|ABW_A16|507.93899999999996
42|Imp_A11|ABW_A16|730.021
43|Imp_A12|ABW_A16|197.605
44|Imp_A13|ABW_A16|222.855
45|Imp_A14|ABW_A16|360.85
46|Imp_A15|ABW_A16|997.534
47|Imp_A16|ABW_A16|24796.727
48|Imp_A17|ABW_A16|13545.725
49|Imp_A18|ABW_A16|334.433
50|Imp_A19|ABW_A16|1276.326
51|Imp_A20|ABW_A16|1859.04
52|Imp_A21|ABW_A16|4255.789
53|Imp_A22|ABW_A16|288.988
54|Imp_A23|ABW_A16|639.323
55|Imp_A24|ABW_A16|220.477
56|Imp_A25|ABW_A16|106.069
57|Imp_A26|ABW_A16|1224.0330000000001
58|Imp_ZL0008|ABW_A16|-6.868
59|Imp_ZLR1|ABW_A16|0.0
0|ABW_A01|ABW_A17|4.703
1|ABW_A02|ABW_A17|1.123
2|ABW_A03|ABW_A17|18.618
3|ABW_A04|ABW_A17|995.784
4|ABW_A05|ABW_A17|371.299
5|ABW_A06|ABW_A17|1393.89
6|ABW_A07|ABW_A17|188.847
7|ABW_A08|ABW_A17|85.523
8|ABW_A09|ABW_A17|436.931
9|ABW_A10|ABW_A17|305.371
10|ABW_A11|ABW_A17|573.346
11|ABW_A12|ABW_A17|52.093
12|ABW_A13|ABW_A17|5359.33
13|ABW_A14|ABW_A17|1393.05
14|ABW_A15|ABW_A17|74.616
15|ABW_A16|ABW_A17|4131.29
16|ABW_A17|ABW_A17|776.74
17|ABW_A18|ABW_A17|2387.22
18|ABW_A19|ABW_A17|1468.47
19|ABW_A20|ABW_A17|3304.53
20|ABW_A21|ABW_A17|30712.2
21|ABW_A22|ABW_A17|46.073
22|ABW_A23|ABW_A17|1254.14
23|ABW_A24|ABW_A17|0.136
24|ABW_A25|ABW_A17|11.515
25|ABW_A26|ABW_A17|0.444
26|ABW_LG01|ABW_A17|2295.63
27|ABW_LG02|ABW_A17|-0.501
28|ABW_LH01|ABW_A17|138018.0
29|ABW_LK01|ABW_A17|30980.1
30|ABW_LK02|ABW_A17|9330.36
31|ABW_LK03|ABW_A17|13909.6
32|Imp_A01|ABW_A17|937.798
33|Imp_A02|ABW_A17|393.745
34|Imp_A03|ABW_A17|485.397
35|Imp_A04|ABW_A17|959.149
36|Imp_A05|ABW_A17|836.4639999999999
37|Imp_A06|ABW_A17|581.753
38|Imp_A07|ABW_A17|1247.662
39|Imp_A08|ABW_A17|616.983
40|Imp_A09|ABW_A17|1876.837
41|Imp_A10|ABW_A17|793.289
42|Imp_A11|ABW_A17|806.615
43|Imp_A12|ABW_A17|223.037
44|Imp_A13|ABW_A17|252.537
45|Imp_A14|ABW_A17|401.901
46|Imp_A15|ABW_A17|243.825
47|Imp_A16|ABW_A17|383.862
48|Imp_A17|ABW_A17|547.534
49|Imp_A18|ABW_A17|370.182
50|Imp_A19|ABW_A17|617.849
51|Imp_A20|ABW_A17|1426.41
52|Imp_A21|ABW_A17|5085.8550000000005
53|Imp_A22|ABW_A17|321.56
54|Imp_A23|ABW_A17|774.462
55|Imp_A24|ABW_A17|244.091
56|Imp_A25|ABW_A17|119.629
57|Imp_A26|ABW_A17|996.1640000000001
58|Imp_ZL0008|ABW_A17|-5.62
59|Imp_ZLR1|ABW_A17|0.0
0|ABW_A01|ABW_A18|331.753
1|ABW_A02|ABW_A18|38.919
2|ABW_A03|ABW_A18|177.37
3|ABW_A04|ABW_A18|21876.3
4|ABW_A05|ABW_A18|557.821
5|ABW_A06|ABW_A18|4219.04
6|ABW_A07|ABW_A18|1365.82
7|ABW_A08|ABW_A18|480.674
8|ABW_A09|ABW_A18|472.549
9|ABW_A10|ABW_A18|47.495
10|ABW_A11|ABW_A18|1755.67
11|ABW_A12|ABW_A18|53.481
12|ABW_A13|ABW_A18|28049.1
13|ABW_A14|ABW_A18|4064.63
14|ABW_A15|ABW_A18|472.71
15|ABW_A16|ABW_A18|13779.1
16|ABW_A17|ABW_A18|6350.72
17|ABW_A18|ABW_A18|205410.0
18|ABW_A19|ABW_A18|3272.47
19|ABW_A20|ABW_A18|6858.93
20|ABW_A21|ABW_A18|38835.0
21|ABW_A22|ABW_A18|169.954
22|ABW_A23|ABW_A18|5962.91
23|ABW_A24|ABW_A18|1.292
24|ABW_A25|ABW_A18|221.111
25|ABW_A26|ABW_A18|1.672
26|ABW_LG01|ABW_A18|4354.36
27|ABW_LG02|ABW_A18|-0.127
28|ABW_LH01|ABW_A18|205383.0
29|ABW_LK01|ABW_A18|37112.0
30|ABW_LK02|ABW_A18|10973.7
31|ABW_LK03|ABW_A18|18421.7
32|Imp_A01|ABW_A18|3192.149
33|Imp_A02|ABW_A18|3803.618
34|Imp_A03|ABW_A18|802.208
35|Imp_A04|ABW_A18|19022.532
36|Imp_A05|ABW_A18|1175.806
37|Imp_A06|ABW_A18|1849.964
38|Imp_A07|ABW_A18|2469.728
39|Imp_A08|ABW_A18|1417.179
40|Imp_A09|ABW_A18|2756.699
41|Imp_A10|ABW_A18|630.346
42|Imp_A11|ABW_A18|1147.897
43|Imp_A12|ABW_A18|346.705
44|Imp_A13|ABW_A18|472.118
45|Imp_A14|ABW_A18|698.452
46|Imp_A15|ABW_A18|424.954
47|Imp_A16|ABW_A18|666.119
48|Imp_A17|ABW_A18|969.271
49|Imp_A18|ABW_A18|587.876
50|Imp_A19|ABW_A18|1160.154
51|Imp_A20|ABW_A18|846.304
52|Imp_A21|ABW_A18|7030.202
53|Imp_A22|ABW_A18|553.987
54|Imp_A23|ABW_A18|1356.062
55|Imp_A24|ABW_A18|425.875
56|Imp_A25|ABW_A18|159.285
57|Imp_A26|ABW_A18|3783.8729999999996
58|Imp_ZL0008|ABW_A18|0.651
59|Imp_ZLR1|ABW_A18|0.0
0|ABW_A01|ABW_A19|1.516
1|ABW_A02|ABW_A19|1.529
2|ABW_A03|ABW_A19|1896.06
3|ABW_A04|ABW_A19|25.312
4|ABW_A05|ABW_A19|219.203
5|ABW_A06|ABW_A19|1373.3
6|ABW_A07|ABW_A19|3814.91
7|ABW_A08|ABW_A19|293.489
8|ABW_A09|ABW_A19|428.928
9|ABW_A10|ABW_A19|453.889
10|ABW_A11|ABW_A19|499.451
11|ABW_A12|ABW_A19|154.283
12|ABW_A13|ABW_A19|6733.71
13|ABW_A14|ABW_A19|3542.15
14|ABW_A15|ABW_A19|207.288
15|ABW_A16|ABW_A19|4474.63
16|ABW_A17|ABW_A19|5527.46
17|ABW_A18|ABW_A19|5455.17
18|ABW_A19|ABW_A19|6431.7
19|ABW_A20|ABW_A19|8542.75
20|ABW_A21|ABW_A19|38110.7
21|ABW_A22|ABW_A19|72.534
22|ABW_A23|ABW_A19|1542.91
23|ABW_A24|ABW_A19|0.267
24|ABW_A25|ABW_A19|119.03
25|ABW_A26|ABW_A19|0.742
26|ABW_LG01|ABW_A19|644.931
27|ABW_LG02|ABW_A19|-0.273
28|ABW_LH01|ABW_A19|84770.1
29|ABW_LK01|ABW_A19|21869.5
30|ABW_LK02|ABW_A19|5044.05
31|ABW_LK03|ABW_A19|12299.1
32|Imp_A01|ABW_A19|1795.966
33|Imp_A02|ABW_A19|556.5169999999999
34|Imp_A03|ABW_A19|1829.381
35|Imp_A04|ABW_A19|1657.335
36|Imp_A05|ABW_A19|1092.081
37|Imp_A06|ABW_A19|1416.256
38|Imp_A07|ABW_A19|9989.678
39|Imp_A08|ABW_A19|1969.48
40|Imp_A09|ABW_A19|4762.454
41|Imp_A10|ABW_A19|4254.749
42|Imp_A11|ABW_A19|1021.746
43|Imp_A12|ABW_A19|506.076
44|Imp_A13|ABW_A19|512.108
45|Imp_A14|ABW_A19|1005.285
46|Imp_A15|ABW_A19|765.123
47|Imp_A16|ABW_A19|5728.863
48|Imp_A17|ABW_A19|3249.775
49|Imp_A18|ABW_A19|1144.0439999999999
50|Imp_A19|ABW_A19|32093.743
51|Imp_A20|ABW_A19|8074.849999999999
52|Imp_A21|ABW_A19|14400.456
53|Imp_A22|ABW_A19|795.979
54|Imp_A23|ABW_A19|2004.494
55|Imp_A24|ABW_A19|606.4159999999999
56|Imp_A25|ABW_A19|264.444
57|Imp_A26|ABW_A19|5750.16
58|Imp_ZL0008|ABW_A19|9.538
59|Imp_ZLR1|ABW_A19|0.0
0|ABW_A01|ABW_A20|0.429
1|ABW_A02|ABW_A20|1.478
2|ABW_A03|ABW_A20|26.564
3|ABW_A04|ABW_A20|6.506
4|ABW_A05|ABW_A20|77.078
5|ABW_A06|ABW_A20|2392.49
6|ABW_A07|ABW_A20|338.704
7|ABW_A08|ABW_A20|67.128
8|ABW_A09|ABW_A20|469.6
9|ABW_A10|ABW_A20|33.872
10|ABW_A11|ABW_A20|417.14
11|ABW_A12|ABW_A20|58.092
12|ABW_A13|ABW_A20|2429.17
13|ABW_A14|ABW_A20|2047.43
14|ABW_A15|ABW_A20|40.038
15|ABW_A16|ABW_A20|1513.01
16|ABW_A17|ABW_A20|328.076
17|ABW_A18|ABW_A20|4854.92
18|ABW_A19|ABW_A20|1143.83
19|ABW_A20|ABW_A20|8742.8
20|ABW_A21|ABW_A20|23760.0
21|ABW_A22|ABW_A20|63.242
22|ABW_A23|ABW_A20|3016.8
23|ABW_A24|ABW_A20|0.216
24|ABW_A25|ABW_A20|79.196
25|ABW_A26|ABW_A20|0.704
26|ABW_LG01|ABW_A20|595.069
27|ABW_LG02|ABW_A20|-0.426
28|ABW_LH01|ABW_A20|51785.5
29|ABW_LK01|ABW_A20|25363.7
30|ABW_LK02|ABW_A20|4992.52
31|ABW_LK03|ABW_A20|14145.1
32|Imp_A01|ABW_A20|1356.272
33|Imp_A02|ABW_A20|434.472
34|Imp_A03|ABW_A20|807.659
35|Imp_A04|ABW_A20|1190.508
36|Imp_A05|ABW_A20|789.005
37|Imp_A06|ABW_A20|3508.455
38|Imp_A07|ABW_A20|2357.503
39|Imp_A08|ABW_A20|1117.414
40|Imp_A09|ABW_A20|8690.636
41|Imp_A10|ABW_A20|994.043
42|Imp_A11|ABW_A20|680.399
43|Imp_A12|ABW_A20|356.113
44|Imp_A13|ABW_A20|404.096
45|Imp_A14|ABW_A20|710.351
46|Imp_A15|ABW_A20|509.99
47|Imp_A16|ABW_A20|3265.068
48|Imp_A17|ABW_A20|1849.7
49|Imp_A18|ABW_A20|739.575
50|Imp_A19|ABW_A20|3732.205
51|Imp_A20|ABW_A20|6136.526
52|Imp_A21|ABW_A20|7244.42
53|Imp_A22|ABW_A20|574.035
54|Imp_A23|ABW_A20|1654.901
55|Imp_A24|ABW_A20|427.714
56|Imp_A25|ABW_A20|242.678
57|Imp_A26|ABW_A20|2634.363
58|Imp_ZL0008|ABW_A20|-4.405
59|Imp_ZLR1|ABW_A20|0.0
0|ABW_A01|ABW_A21|123.641
1|ABW_A02|ABW_A21|2.589
2|ABW_A03|ABW_A21|414.523
3|ABW_A04|ABW_A21|1137.88
4|ABW_A05|ABW_A21|441.118
5|ABW_A06|ABW_A21|11386.7
6|ABW_A07|ABW_A21|3206.98
7|ABW_A08|ABW_A21|1410.58
8|ABW_A09|ABW_A21|3735.52
9|ABW_A10|ABW_A21|1193.99
10|ABW_A11|ABW_A21|3309.53
11|ABW_A12|ABW_A21|157.495
12|ABW_A13|ABW_A21|16772.8
13|ABW_A14|ABW_A21|26480.8
14|ABW_A15|ABW_A21|330.187
15|ABW_A16|ABW_A21|11575.2
16|ABW_A17|ABW_A21|4500.55
17|ABW_A18|ABW_A21|30030.9
18|ABW_A19|ABW_A21|6136.23
19|ABW_A20|ABW_A21|18969.7
20|ABW_A21|ABW_A21|154500.0
21|ABW_A22|ABW_A21|624.451
22|ABW_A23|ABW_A21|13609.4
23|ABW_A24|ABW_A21|0.604
24|ABW_A25|ABW_A21|339.223
25|ABW_A26|ABW_A21|0.445
26|ABW_LG01|ABW_A21|3329.73
27|ABW_LG02|ABW_A21|-0.656
28|ABW_LH01|ABW_A21|257559.0
29|ABW_LK01|ABW_A21|248511.0
30|ABW_LK02|ABW_A21|31190.1
31|ABW_LK03|ABW_A21|108971.0
32|Imp_A01|ABW_A21|1371.901
33|Imp_A02|ABW_A21|340.074
34|Imp_A03|ABW_A21|468.395
35|Imp_A04|ABW_A21|2330.278
36|Imp_A05|ABW_A21|559.6320000000001
37|Imp_A06|ABW_A21|1236.266
38|Imp_A07|ABW_A21|2651.894
39|Imp_A08|ABW_A21|1766.262
40|Imp_A09|ABW_A21|10654.792
41|Imp_A10|ABW_A21|3808.3750000000005
42|Imp_A11|ABW_A21|1949.843
43|Imp_A12|ABW_A21|330.58
44|Imp_A13|ABW_A21|268.448
45|Imp_A14|ABW_A21|355.154
46|Imp_A15|ABW_A21|254.528
47|Imp_A16|ABW_A21|1644.732
48|Imp_A17|ABW_A21|1120.273
49|Imp_A18|ABW_A21|723.523
50|Imp_A19|ABW_A21|2660.504
51|Imp_A20|ABW_A21|2519.3849999999998
52|Imp_A21|ABW_A21|31797.358000000004
53|Imp_A22|ABW_A21|343.946
54|Imp_A23|ABW_A21|2104.578
55|Imp_A24|ABW_A21|226.604
56|Imp_A25|ABW_A21|284.223
57|Imp_A26|ABW_A21|4013.695
58|Imp_ZL0008|ABW_A21|0.522
59|Imp_ZLR1|ABW_A21|0.0
0|ABW_A01|ABW_A22|10.179
1|ABW_A02|ABW_A22|1.049
2|ABW_A03|ABW_A22|704.473
3|ABW_A04|ABW_A22|1293.72
4|ABW_A05|ABW_A22|524.078
5|ABW_A06|ABW_A22|4867.63
6|ABW_A07|ABW_A22|3261.3
7|ABW_A08|ABW_A22|361.188
8|ABW_A09|ABW_A22|2362.6
9|ABW_A10|ABW_A22|1719.38
10|ABW_A11|ABW_A22|892.241
11|ABW_A12|ABW_A22|2.992
12|ABW_A13|ABW_A22|10801.4
13|ABW_A14|ABW_A22|11953.3
14|ABW_A15|ABW_A22|134.541
15|ABW_A16|ABW_A22|6390.27
16|ABW_A17|ABW_A22|332.039
17|ABW_A18|ABW_A22|10454.0
18|ABW_A19|ABW_A22|3034.74
19|ABW_A20|ABW_A22|10129.7
20|ABW_A21|ABW_A22|46035.5
21|ABW_A22|ABW_A22|329.07
22|ABW_A23|ABW_A22|7184.71
23|ABW_A24|ABW_A22|143.068
24|ABW_A25|ABW_A22|32.678
25|ABW_A26|ABW_A22|0.527
26|ABW_LG01|ABW_A22|2439.34
27|ABW_LG02|ABW_A22|-0.205
28|ABW_LH01|ABW_A22|203186.0
29|ABW_LK01|ABW_A22|21687.8
30|ABW_LK02|ABW_A22|12268.1
31|ABW_LK03|ABW_A22|21228.4
32|Imp_A01|ABW_A22|823.172
33|Imp_A02|ABW_A22|266.848
34|Imp_A03|ABW_A22|503.136
35|Imp_A04|ABW_A22|994.0020000000001
36|Imp_A05|ABW_A22|713.793
37|Imp_A06|ABW_A22|992.627
38|Imp_A07|ABW_A22|3939.81
39|Imp_A08|ABW_A22|673.322
40|Imp_A09|ABW_A22|5266.981
41|Imp_A10|ABW_A22|970.998
42|Imp_A11|ABW_A22|630.132
43|Imp_A12|ABW_A22|178.532
44|Imp_A13|ABW_A22|211.171
45|Imp_A14|ABW_A22|324.289
46|Imp_A15|ABW_A22|244.16400000000002
47|Imp_A16|ABW_A22|1614.558
48|Imp_A17|ABW_A22|1269.291
49|Imp_A18|ABW_A22|349.929
50|Imp_A19|ABW_A22|9829.348
51|Imp_A20|ABW_A22|1058.39
52|Imp_A21|ABW_A22|3282.712
53|Imp_A22|ABW_A22|268.959
54|Imp_A23|ABW_A22|728.845
55|Imp_A24|ABW_A22|200.934
56|Imp_A25|ABW_A22|116.321
57|Imp_A26|ABW_A22|2252.808
58|Imp_ZL0008|ABW_A22|-5.678
59|Imp_ZLR1|ABW_A22|0.0
0|ABW_A01|ABW_A23|31.431
1|ABW_A02|ABW_A23|2.566
2|ABW_A03|ABW_A23|176.468
3|ABW_A04|ABW_A23|2409.24
4|ABW_A05|ABW_A23|792.178
5|ABW_A06|ABW_A23|3883.56
6|ABW_A07|ABW_A23|5197.46
7|ABW_A08|ABW_A23|204.69
8|ABW_A09|ABW_A23|1621.92
9|ABW_A10|ABW_A23|75.009
10|ABW_A11|ABW_A23|1685.97
11|ABW_A12|ABW_A23|112.24
12|ABW_A13|ABW_A23|14238.0
13|ABW_A14|ABW_A23|5759.63
14|ABW_A15|ABW_A23|226.344
15|ABW_A16|ABW_A23|9927.74
16|ABW_A17|ABW_A23|1580.92
17|ABW_A18|ABW_A23|9923.37
18|ABW_A19|ABW_A23|3500.44
19|ABW_A20|ABW_A23|7572.69
20|ABW_A21|ABW_A23|63025.9
21|ABW_A22|ABW_A23|234.602
22|ABW_A23|ABW_A23|8634.6
23|ABW_A24|ABW_A23|25.998
24|ABW_A25|ABW_A23|74.895
25|ABW_A26|ABW_A23|0.48
26|ABW_LG01|ABW_A23|9473.96
27|ABW_LG02|ABW_A23|-0.179
