ROW|GrossOutput
MOZ_A04|962526.9319999998
MOZ_A05|213323.152
MOZ_A06|497316.137
MOZ_A07|1214234.0720000002
MOZ_A08|584888.7309999999
MOZ_A09|1677420.9090000002
MOZ_A10|918759.0279999999
MOZ_A11|285191.922
MOZ_A12|160678.85199999998
MOZ_A13|1594426.082
MOZ_A14|1409915.2960000003
MOZ_A15|118142.657
MOZ_A16|1301923.946
MOZ_A17|1069509.5119999996
MOZ_A18|750479.948
MOZ_A19|1325827.726
MOZ_A20|1419824.143
MOZ_A21|3033316.91
MOZ_A22|1809167.033
MOZ_A23|1821880.272
MOZ_A24|161064.543
MOZ_A25|86071.67400000001
MOZ_A26|60250.838
MRT_A01|1480331.173
MRT_A02|279785.659
MRT_A03|1082802.631
MRT_A04|1219720.773
MRT_A05|74321.142
MRT_A06|201630.691
MRT_A07|446639.88600000006
MRT_A08|204049.35000000003
MRT_A09|549588.5869999999
MRT_A10|259351.38
MRT_A11|81160.234
MRT_A12|28625.40000000001
MRT_A13|618734.1769999999
MRT_A14|738196.2129999998
MRT_A15|57878.064
MRT_A16|561372.6459999998
MRT_A17|502967.015
MRT_A18|401103.958
MRT_A19|348305.20999999996
MRT_A20|352088.46699999995
MRT_A21|1427801.941
MRT_A22|812636.6249999999
MRT_A23|808736.064
MRT_A24|26673.117
MRT_A25|30729.342999999993
MRT_A26|16762.114
MUS_A01|705481.742
MUS_A02|46427.68300000006
MUS_A03|30892.54
MUS_A04|1710374.418
MUS_A05|2768587.397
MUS_A06|352595.639
MUS_A07|799715.271
MUS_A08|445841.555
MUS_A09|280494.75099999993
MUS_A10|30720.053999999996
MUS_A11|496068.39
MUS_A12|87638.87499999999
MUS_A13|550144.7609999999
MUS_A14|1706203.8839999998
MUS_A15|37686.197
MUS_A16|486498.978
MUS_A17|1079852.6820000003
MUS_A18|1486373.974
MUS_A19|1808365.696
MUS_A20|594034.312
MUS_A21|2847747.194
MUS_A22|1105335.1989999996
MUS_A23|1680393.9050000003
MUS_A24|546.453999999987
MUS_A25|139133.648
MUS_A26|14479.744
MWI_A01|1877268.267
MWI_A02|141058.052
MWI_A03|91038.26
MWI_A04|492138.55700000003
MWI_A05|128790.346
MWI_A06|244219.274
MWI_A07|644394.0460000001
MWI_A08|266038.118
MWI_A09|662505.4450000001
MWI_A10|337892.458
MWI_A11|115607.78800000002
MWI_A12|57719.60400000001
MWI_A13|262021.12999999998
MWI_A14|549657.889
MWI_A15|48067.733
MWI_A16|724108.469
MWI_A17|694466.8
MWI_A18|474980.15699999995
MWI_A19|433522.622
MWI_A20|526086.413
MWI_A21|2311811.148
MWI_A22|518688.90900000004
MWI_A23|979801.52
MWI_A24|27990.362
MWI_A25|41485.507000000005
MWI_A26|16381.146999999999
MYS_A01|39160623.63200001
MYS_A02|5011759.857
MYS_A03|36390530.27300001
MYS_A04|66868842.45700001
MYS_A05|20389469.469
MYS_A06|20894255.347999997
MYS_A07|71760756.00199999
MYS_A08|25946504.265999995
MYS_A09|136524952.871
MYS_A10|14410258.141999999
MYS_A11|7070623.935
MYS_A12|2456100.327
MYS_A13|18763443.882999998
MYS_A14|24381135.443000004
MYS_A15|1293061.624
MYS_A16|16666120.211
MYS_A17|37067723.822
MYS_A18|32080519.395999998
MYS_A19|47910523.074
MYS_A20|22347935.020999998
MYS_A21|65938223.51499999
MYS_A22|27902814.54
MYS_A23|35000493.70599999
MYS_A24|591640.383
MYS_A25|1043518.0009999999
MYS_A26|29045.712999999978
NAM_A01|1046400.7649999999
NAM_A02|249224.931
NAM_A03|1814308.212
NAM_A04|1351211.8460000001
NAM_A05|221950.175
NAM_A06|291153.1890000001
NAM_A07|939633.0490000001
NAM_A08|351626.578
NAM_A09|889605.2250000001
NAM_A10|430491.9360000001
NAM_A11|168823.288
NAM_A12|58801.75100000001
NAM_A13|1777109.1079999998
NAM_A14|1792557.467
NAM_A15|79410.931
NAM_A16|1509157.658
NAM_A17|975490.7710000001
NAM_A18|1083787.671
NAM_A19|1055936.184
NAM_A20|464227.47500000003
NAM_A21|3509183.2510000006
NAM_A22|1863425.9050000003
NAM_A23|2140911.061
NAM_A24|58380.742
NAM_A25|43083.75
NAM_A26|4333.611000000004
NCL_A01|296878.7739999999
NCL_A02|50897.066000000006
NCL_A03|418176.7419999999
NCL_A04|523389.596
NCL_A05|136888.873
NCL_A06|349651.83900000004
NCL_A07|832149.3390000002
NCL_A08|668642.877
NCL_A09|939316.561
NCL_A10|425533.69999999995
NCL_A11|168267.153
NCL_A12|59971.204
NCL_A13|612410.471
NCL_A14|2255267.725
NCL_A15|65672.356
NCL_A16|834445.8559999999
NCL_A17|664311.059
NCL_A18|526376.0480000001
NCL_A19|670250.0000000001
NCL_A20|591754.225
NCL_A21|3313414.567
NCL_A22|1540113.586
NCL_A23|2114552.137
NCL_A24|53375.52299999999
NCL_A25|78434.198
NCL_A26|28221.806999999997
NER_A01|4483462.456
NER_A02|315312.722
NER_A03|632110.6129999999
NER_A04|2412075.642
NER_A05|51717.62300000001
NER_A06|58750.72200000001
NER_A07|156534.567
NER_A08|57340.773
NER_A09|224785.09100000001
NER_A10|144126.69999999998
NER_A11|44681.82799999999
NER_A12|23374.597
NER_A13|1030330.7709999998
NER_A14|1358287.9719999998
NER_A15|30174.823999999997
NER_A16|630668.3250000001
NER_A17|674731.9870000001
NER_A18|1262532.9730000005
NER_A19|1373156.7049999998
NER_A20|237130.86099999998
NER_A21|1105408.096
NER_A22|971850.9109999998
NER_A23|1040204.2069999999
NER_A24|3933.3359999999957
NER_A25|11872.042000000016
NER_A26|-113734.101
NGA_A01|91540787.279
NGA_A02|4125419.1840000004
NGA_A03|36219609.566
NGA_A04|13080842.910999998
NGA_A05|2088860.652
NGA_A06|4243673.698000001
NGA_A07|13225722.730000002
NGA_A08|3675471.6069999994
NGA_A09|13998420.408
NGA_A10|7005988.130000001
NGA_A11|2488966.566
NGA_A12|815813.432
NGA_A13|14616425.248
NGA_A14|21634875.452999998
NGA_A15|1453570.3479999998
NGA_A16|27146022.405000005
NGA_A17|36381949.321
NGA_A18|22641550.654
NGA_A19|22464748.903999995
NGA_A20|29113789.908999998
NGA_A21|68119738.67300001
NGA_A22|13316234.237
NGA_A23|26301476.713999994
NGA_A24|319122.8939999999
NGA_A25|976549.3260000001
NGA_A26|31293.728000000003
NIC_A01|2678332.4050000003
NIC_A02|246175.541
NIC_A03|449341.36600000004
NIC_A04|1373493.4039999996
NIC_A05|719782.566
NIC_A06|600603.48
NIC_A07|1533185.712
NIC_A08|638893.596
NIC_A09|1429597.8500000003
NIC_A10|619383.545
NIC_A11|262335.372
NIC_A12|134395.85499999998
NIC_A13|1136816.092
NIC_A14|1870639.0890000004
NIC_A15|73884.117
NIC_A16|1404537.616
NIC_A17|984788.291
NIC_A18|781920.3649999999
NIC_A19|823763.3
NIC_A20|652110.37
NIC_A21|2877952.1420000005
NIC_A22|1234181.776
NIC_A23|1511922.8470000003
NIC_A24|39119.121
NIC_A25|55747.40699999999
NIC_A26|12421.762999999994
NLD_A01|47217010.997999996
NLD_A02|1241489.787
NLD_A03|23182982.345
NLD_A04|103112553.14200002
NLD_A05|11256471.548999999
NLD_A06|46136901.272
NLD_A07|146245097.677
NLD_A08|48338040.62099999
NLD_A09|93199233.30700001
NLD_A10|30767771.969000004
NLD_A11|16367488.284999998
NLD_A12|2400681.506
NLD_A13|37166442.237
NLD_A14|123021671.71800001
NLD_A15|26014368.88099999
NLD_A16|100692580.34099999
NLD_A17|43800121.286000006
NLD_A18|37909211.63300001
NLD_A19|91721333.90600002
NLD_A20|43980834.132
NLD_A21|342178357.227
NLD_A22|87760071.52399997
NLD_A23|177810185.28400004
NLD_A24|2489067.762000001
NLD_A25|12382382.901999999
NLD_A26|236590485.522
NOR_A01|7413160.177999999
NOR_A02|5453810.471
NOR_A03|80191765.54900001
NOR_A04|30506743.640999995
NOR_A05|1616705.1649999998
NOR_A06|18426995.425
NOR_A07|19131461.877000004
NOR_A08|17330433.699
NOR_A09|18818003.492
NOR_A10|16186997.81
NOR_A11|3157183.778
NOR_A12|769840.1340000001
NOR_A13|11881684.442000002
NOR_A14|43762897.21400001
NOR_A15|8182582.978
NOR_A16|24813305.028999995
NOR_A17|18219202.104
NOR_A18|11616535.094999997
NOR_A19|64345777.495000005
NOR_A20|18627874.462
NOR_A21|101175500.47800002
NOR_A22|31042263.637
NOR_A23|79874420.52399999
NOR_A24|299404.47200000007
NOR_A25|2199336.9129999997
NOR_A26|4639795.66
NPL_A01|7203618.620999999
NPL_A02|455504.21
NPL_A03|299867.297
NPL_A04|1578497.544
NPL_A05|708900.831
NPL_A06|776916.204
NPL_A07|2100303.212
NPL_A08|1010992.58
NPL_A09|2695378.9630000005
NPL_A10|1384247.378
NPL_A11|386805.833
NPL_A12|219777.03100000002
NPL_A13|788313.602
NPL_A14|3525408.121
NPL_A15|124138.56000000004
NPL_A16|2853330.988
NPL_A17|2236682.5949999993
NPL_A18|1471369.7040000001
NPL_A19|1741293.5090000005
NPL_A20|1876642.029
NPL_A21|9880196.493
NPL_A22|2723222.971000001
NPL_A23|3687900.5659999996
NPL_A24|56756.477
NPL_A25|124033.473
NPL_A26|8811.029
NZL_A01|23059296.472999997
NZL_A02|1621712.1760000004
NZL_A03|4338053.489
NZL_A04|31257492.599
NZL_A05|5475562.544000001
NZL_A06|17761363.140000004
NZL_A07|14352767.907
NZL_A08|9479085.688000001
NZL_A09|8983595.305
NZL_A10|4162773.5489999996
NZL_A11|2715346.043
NZL_A12|5730947.911
NZL_A13|11972418.274
NZL_A14|31665879.111
NZL_A15|1025617.757
NZL_A16|32246505.467000004
NZL_A17|17309753.218
NZL_A18|6750252.915999999
NZL_A19|19966428.575999998
NZL_A20|11168922.083000002
NZL_A21|80237507.44399999
NZL_A22|18254179.67
NZL_A23|34564997.895
NZL_A24|11457.966
NZL_A25|3288447.0779999997
NZL_A26|1237538.9159999997
OMN_A01|2075871.816
OMN_A02|412389.927
OMN_A03|28553865.829000004
OMN_A04|4517065.2530000005
OMN_A05|1026320.257
OMN_A06|2794356.2070000004
OMN_A07|8566686.146
OMN_A08|3608861.806
OMN_A09|8371414.712
OMN_A10|3352294.656
OMN_A11|1523024.2989999999
OMN_A12|300955.28800000006
OMN_A13|6959904.83
OMN_A14|15840609.781999998
OMN_A15|349992.87999999995
OMN_A16|5909835.4969999995
OMN_A17|3963026.8470000005
OMN_A18|3924121.5730000003
OMN_A19|6195556.097
OMN_A20|3603190.9009999996
OMN_A21|20436596.281
OMN_A22|10118298.726999998
OMN_A23|10305180.275
OMN_A24|235406.10200000007
OMN_A25|385729.17899999995
OMN_A26|60977.698
PAK_A01|60886635.861999996
PAK_A02|3338879.1809999994
PAK_A03|3682674.2610000004
PAK_A04|16988382.172
PAK_A05|13356291.453000002
PAK_A06|9164614.202000001
PAK_A07|24848296.721000005
PAK_A08|9700428.660999998
PAK_A09|26682258.075999998
PAK_A10|11811054.154000001
PAK_A11|4458857.903999999
PAK_A12|1218519.9519999998
PAK_A13|13037663.948
PAK_A14|19164119.718000006
PAK_A15|1274325.685
PAK_A16|27621816.43
PAK_A17|27405470.469
PAK_A18|18879619.397000007
PAK_A19|21003179.649000004
PAK_A20|24637359.074
PAK_A21|89692893.227
PAK_A22|20222502.133999996
PAK_A23|33683647.627000004
PAK_A24|422655.55199999997
PAK_A25|1285621.473
PAK_A26|28115.028
PAN_A01|1916761.384
PAN_A02|535276.053
PAN_A03|965428.0839999999
PAN_A04|2990593.635
PAN_A05|1849481.1409999998
PAN_A06|1852079.5179999997
PAN_A07|5203785.038000001
PAN_A08|2152846.943
PAN_A09|6209940.926
PAN_A10|2563784.011
PAN_A11|1072137.6660000002
PAN_A12|303300.278
PAN_A13|2177864.0700000003
PAN_A14|14555553.182
PAN_A15|409421.88
PAN_A16|7455150.666
PAN_A17|6035753.655
PAN_A18|4613915.667
PAN_A19|6061779.271
PAN_A20|4317461.751
PAN_A21|19760518.994
PAN_A22|5940884.425000001
PAN_A23|7884340.022000001
PAN_A24|154863.848
PAN_A25|280407.895
PAN_A26|33085.353
PER_A01|21007610.001000002
PER_A02|2574602.1240000003
PER_A03|20899028.931
PER_A04|32204563.377
PER_A05|17706342.358000003
PER_A06|7732165.837
PER_A07|21762119.001000006
PER_A08|13851924.515999999
PER_A09|3577109.4480000003
PER_A10|2188860.4090000005
PER_A11|3530282.3920000005
PER_A12|965213.3699999999
PER_A13|7400791.2360000005
PER_A14|25856456.426999997
PER_A15|881548.819
PER_A16|11362185.806
PER_A17|25271052.336000003
PER_A18|13981416.615
PER_A19|25291996.605
PER_A20|4784970.074
PER_A21|37386387.972
PER_A22|27518710.289
PER_A23|16859730.466000002
PER_A24|3890001.312
PER_A25|9191321.397
PER_A26|39004.418000000005
PHL_A01|33397460.0
PHL_A02|6790834.085000002
PHL_A03|3661706.3310000002
PHL_A04|102393094.16400002
PHL_A05|8330067.148
PHL_A06|3988087.4889999996
PHL_A07|22840528.395999998
PHL_A08|6617277.780000002
PHL_A09|50703936.888
PHL_A10|5810676.488
PHL_A11|3318465.448000001
PHL_A12|533717.843
PHL_A13|13769661.972000003
PHL_A14|36681276.356000006
PHL_A15|1349284.844
PHL_A16|17390770.034
PHL_A17|38679530.27899999
PHL_A18|15281141.071000002
PHL_A19|25328024.942999996
PHL_A20|5691455.817999999
PHL_A21|59880339.733
PHL_A22|148059.585
PHL_A23|19173571.234
PHL_A24|84498.368
PHL_A25|24251035.964
PHL_A26|-1584.599000000002
PNG_A01|4873268.879
PNG_A02|147102.409
PNG_A03|2295055.875
PNG_A04|1205199.496
PNG_A05|223391.446
PNG_A06|709273.1649999999
PNG_A07|1715415.7810000002
PNG_A08|718200.0249999999
PNG_A09|1729070.502
PNG_A10|852968.1009999999
PNG_A11|272289.736
PNG_A12|80130.642
PNG_A13|2190375.831
PNG_A14|2812040.761
PNG_A15|122604.369
PNG_A16|2053297.0820000002
PNG_A17|1686729.5839999998
PNG_A18|1203338.846
PNG_A19|1573831.031
PNG_A20|1336839.3630000001
PNG_A21|8212443.760000001
PNG_A22|2441257.003
PNG_A23|3664637.461
PNG_A24|62482.803
PNG_A25|127220.81199999998
PNG_A26|30122.182999999997
POL_A01|51409398.01999999
POL_A02|388002.89900000003
POL_A03|20869191.474
POL_A04|76463616.22
POL_A05|23251952.783
POL_A06|41626602.55
POL_A07|85341493.23300001
POL_A08|46704217.746
POL_A09|53182202.313
POL_A10|45837236.409
POL_A11|14302499.238000002
POL_A12|1274826.089
POL_A13|41140819.668
POL_A14|96172609.74999997
POL_A15|29212236.323
POL_A16|76688035.58999999
POL_A17|53540357.102000006
POL_A18|13906511.932
POL_A19|69026713.59400001
POL_A20|28795248.307
POL_A21|163071990.94500002
POL_A22|38781243.232999995
POL_A23|94526404.595
POL_A24|2367564.276
POL_A25|4382483.684
POL_A26|13611858.967
PRK_A01|3664385.157
PRK_A02|269909.119
PRK_A03|660679.99
PRK_A04|1412782.9640000002
PRK_A05|265733.634
PRK_A06|535926.801
PRK_A07|1517083.08
PRK_A08|469057.78299999994
PRK_A09|1362588.735
PRK_A10|666442.9119999998
PRK_A11|238177.95800000004
PRK_A12|48108.971999999994
PRK_A13|2384439.236
PRK_A14|1776033.2250000003
PRK_A15|11431.555999999999
PRK_A16|620981.7729999999
PRK_A17|733661.8300000001
PRK_A18|596965.338
PRK_A19|625201.411
PRK_A20|640608.1889999999
PRK_A21|6365364.093000001
PRK_A22|678546.0580000001
PRK_A23|2155094.603
PRK_A24|22352.622999999992
PRK_A25|71660.155
PRK_A26|-8352.372
PRT_A01|10273160.735
PRT_A02|830743.1349999999
PRT_A03|1948067.2689999996
PRT_A04|20381459.317999996
PRT_A05|21820386.923
PRT_A06|14592504.384
PRT_A07|21384340.931
PRT_A08|9805012.487999998
PRT_A09|17770964.403
PRT_A10|9521616.767
PRT_A11|4479035.153
PRT_A12|285380.756
PRT_A13|11789450.354
PRT_A14|30138899.63
PRT_A15|9772731.730999999
PRT_A16|19129588.330999997
PRT_A17|16705007.587000005
PRT_A18|18218974.461000003
PRT_A19|21893451.356
PRT_A20|10732082.798
PRT_A21|61481900.052999996
PRT_A22|18918718.304999996
PRT_A23|38853602.452
PRT_A24|1474864.133
PRT_A25|1275565.993
PRT_A26|33751.09699999998
PRY_A01|7371803.027000001
PRY_A02|16056.605000000003
PRY_A03|102971.73800000001
PRY_A04|8533478.934
PRY_A05|2963095.0849999995
PRY_A06|1705922.42
PRY_A07|3573469.2409999995
PRY_A08|588203.476
PRY_A09|1107144.0
PRY_A10|121546.68999999996
PRY_A11|605680.3790000001
PRY_A12|225645.59900000002
PRY_A13|4088614.9940000004
PRY_A14|4754186.183000001
PRY_A15|112306.50899999999
PRY_A16|1447506.862
PRY_A17|3219460.7920000004
PRY_A18|3089583.202
PRY_A19|3417610.8599999994
PRY_A20|1644506.026
PRY_A21|3129700.855
PRY_A22|3200718.7600000007
PRY_A23|1483024.8989999997
PRY_A24|7735.105999999999
PRY_A25|2220051.6860000007
PRY_A26|-80366.295
PSE_A01|1405715.495
PSE_A02|81307.047
PSE_A03|116615.41299999997
PSE_A04|961404.0480000001
PSE_A05|176183.66499999998
PSE_A06|400193.81499999994
PSE_A07|1012306.75
PSE_A08|399172.24199999997
PSE_A09|1279707.5180000002
PSE_A10|594460.6170000001
PSE_A11|209287.36500000002
PSE_A12|127268.37600000002
PSE_A13|493500.10099999997
PSE_A14|1806560.8739999996
PSE_A15|105375.27700000003
PSE_A16|1705508.4819999998
PSE_A17|1677133.1130000001
PSE_A18|1017818.4180000001
PSE_A19|605732.0669999999
PSE_A20|706308.7570000001
PSE_A21|3383462.61
PSE_A22|2258867.5579999997
PSE_A23|2256083.602
PSE_A24|53464.856
PSE_A25|68373.81199999999
PSE_A26|39068.204
PYF_A01|256751.12999999998
PYF_A02|40098.368
PYF_A03|117750.24999999999
PYF_A04|403897.5709999999
PYF_A05|102587.47599999998
PYF_A06|298458.80400000006
PYF_A07|665241.324
PYF_A08|312573.46699999995
PYF_A09|676005.133
PYF_A10|316679.153
PYF_A11|427287.98799999995
PYF_A12|35826.964
PYF_A13|266680.153
PYF_A14|654188.4599999998
PYF_A15|48023.614
PYF_A16|585821.6910000001
PYF_A17|499318.57000000007
PYF_A18|384365.15200000006
PYF_A19|555084.15
PYF_A20|544929.003
PYF_A21|3283358.6110000005
PYF_A22|1020626.009
PYF_A23|1403505.705
PYF_A24|38133.942
PYF_A25|56368.352000000006
PYF_A26|16667.127
QAT_A01|1140037.924
QAT_A02|83223.101
QAT_A03|65170274.713000014
QAT_A04|3731539.3460000004
QAT_A05|887181.3069999999
QAT_A06|2395418.171
QAT_A07|10230853.422
QAT_A08|3261975.502000001
QAT_A09|12948653.890999999
QAT_A10|5418207.022999999
QAT_A11|1666166.373
QAT_A12|421929.279
QAT_A13|6208901.549
QAT_A14|32466759.272999994
QAT_A15|412097.30199999997
QAT_A16|9871034.486000001
QAT_A17|6957685.491
QAT_A18|6435803.722
QAT_A19|9529262.352
QAT_A20|6981460.694999999
QAT_A21|36793459.833000004
QAT_A22|19160184.998
QAT_A23|16896911.394
QAT_A24|284299.09699999995
QAT_A25|460047.34
QAT_A26|61829.607
ROU_A01|38632435.46
ROU_A02|77905.60100000001
ROU_A03|8444823.703000002
ROU_A04|40573605.61200001
ROU_A05|14605283.487
ROU_A06|8999003.679000001
ROU_A07|28233406.225
ROU_A08|17505679.626000002
ROU_A09|14139146.488000002
ROU_A10|9673799.493
ROU_A11|4620194.187000001
ROU_A12|61928.98
ROU_A13|24463047.246
ROU_A14|25836414.250999995
ROU_A15|1344236.8119999997
ROU_A16|17337510.849999998
ROU_A17|11164945.175
ROU_A18|8576127.569
ROU_A19|27147522.343000002
ROU_A20|11994844.355
ROU_A21|49920944.77900001
ROU_A22|16205154.466999996
ROU_A23|34458439.476
ROU_A24|17654.282
ROU_A25|15949.74
ROU_A26|12019497.116999999
RUS_A01|179463847.921
RUS_A02|26970926.391000003
RUS_A03|102220863.88
RUS_A04|193669824.157
RUS_A05|25258928.928999998
RUS_A06|58384709.053
RUS_A07|426992519.19
RUS_A08|247191335.609
RUS_A09|221372887.17899996
RUS_A10|727156.656
RUS_A11|42560945.05099999
RUS_A12|19225750.798999995
RUS_A13|93212467.65500002
RUS_A14|234275393.413
RUS_A15|10778760.617999999
RUS_A16|138926210.486
RUS_A17|308991060.40199995
RUS_A18|635041.605
RUS_A19|268507946.97099996
RUS_A20|396908.2569999999
RUS_A21|297167701.139
RUS_A22|49385865.57500001
RUS_A23|236853167.80299997
RUS_A24|123.497
RUS_A25|35451.193999999996
RUS_A26|381809.8109999999
RWA_A01|2671377.486
RWA_A02|274650.992
RWA_A03|157960.392
RWA_A04|577256.253
RWA_A05|100546.21800000001
RWA_A06|264173.80600000004
RWA_A07|576861.941
RWA_A08|244617.66999999998
RWA_A09|685976.936
RWA_A10|298972.34199999995
RWA_A11|116297.20799999998
RWA_A12|35151.497
RWA_A13|458585.54200000013
RWA_A14|1070787.0320000001
RWA_A15|52225.71799999999
RWA_A16|652611.204
RWA_A17|633658.6210000002
RWA_A18|477314.743
RWA_A19|464560.04000000004
RWA_A20|562402.233
RWA_A21|3156599.636000001
RWA_A22|1050517.83
RWA_A23|1522288.558
RWA_A24|43389.594
RWA_A25|53851.60199999999
RWA_A26|28861.148
SAU_A01|21937069.810999993
SAU_A02|1204108.5280000002
SAU_A03|189818695.24699998
SAU_A04|31704926.353000008
SAU_A05|6047941.723999999
SAU_A06|17636300.249
SAU_A07|68841971.846
SAU_A08|19001119.823
SAU_A09|59743427.388000004
SAU_A10|27579666.39
SAU_A11|9015066.947999999
SAU_A12|3458103.325
SAU_A13|59904870.585999995
SAU_A14|82643784.403
SAU_A15|1926600.991
SAU_A16|52649837.44
SAU_A17|42192672.61000001
SAU_A18|32245691.644999996
SAU_A19|39334883.372
SAU_A20|34073259.049
SAU_A21|200589228.81399998
SAU_A22|92430991.36199999
SAU_A23|97400984.537
SAU_A24|1109886.92
SAU_A25|2541995.377
SAU_A26|41203.35900000001
SDS_A01|265065.89699999994
SDS_A02|10769.356
SDS_A03|127190.65900000003
SDS_A04|453505.583
SDS_A05|89818.69799999997
SDS_A06|440935.62399999984
SDS_A07|1092357.3029999996
SDS_A08|481440.74299999984
SDS_A09|1012476.149
SDS_A10|423844.088
SDS_A11|120672.479
SDS_A12|16670.550000000014
SDS_A13|328750.904
SDS_A14|769043.8929999998
SDS_A15|15029.242000000002
SDS_A16|553067.3039999999
SDS_A17|326558.75299999997
SDS_A18|372765.91000000003
SDS_A19|656907.96
SDS_A20|635344.1880000002
SDS_A21|4000440.688
SDS_A22|363782.95699999994
SDS_A23|1012222.2080000001
SDS_A24|11932.854
SDS_A25|35613.946000000025
SDS_A26|2696.1189999999997
SEN_A01|3876692.591
SEN_A02|441627.555
SEN_A03|592396.863
SEN_A04|3094370.298
SEN_A05|293281.676
SEN_A06|858306.414
SEN_A07|1999110.5850000002
SEN_A08|764570.895
SEN_A09|2345282.4450000003
SEN_A10|966382.6089999999
SEN_A11|395356.1610000001
SEN_A12|94789.48100000001
SEN_A13|1365423.624
SEN_A14|3213629.7269999995
SEN_A15|111538.09
SEN_A16|2477691.9809999997
SEN_A17|2476493.0009999997
SEN_A18|1597034.2229999998
SEN_A19|1758423.704
SEN_A20|1726532.285
SEN_A21|6142051.033000001
SEN_A22|1975963.6120000002
SEN_A23|2501588.3340000003
SEN_A24|50114.62900000001
SEN_A25|121084.09100000003
SEN_A26|4318.414000000004
SGP_A01|1657945.94
SGP_A02|534730.5959999999
SGP_A03|397297.102
SGP_A04|11042429.724
SGP_A05|5694495.351
SGP_A06|12002908.774999999
SGP_A07|121746291.66
SGP_A08|29149966.413999993
SGP_A09|251332043.48000002
SGP_A10|14212498.964000002
SGP_A11|4324725.7530000005
SGP_A12|1495453.9470000002
SGP_A13|20890992.387000002
SGP_A14|42638811.273
SGP_A15|2186509.874
SGP_A16|28181679.188
SGP_A17|62679963.449000016
SGP_A18|25740303.551999997
SGP_A19|100621972.93899998
SGP_A20|38032321.462
SGP_A21|146736661.516
SGP_A22|40737031.742
SGP_A23|46866274.368999995
SGP_A24|3127346.706
SGP_A25|4652601.748000001
SGP_A26|6426.142000000002
SLE_A01|2571166.651
SLE_A02|265365.004
SLE_A03|509076.657
SLE_A04|139351.24899999998
SLE_A05|27959.199999999997
SLE_A06|55022.94699999999
SLE_A07|108552.14099999999
SLE_A08|35234.005000000005
SLE_A09|126327.165
SLE_A10|68753.123
SLE_A11|30068.633999999995
SLE_A12|16905.193
SLE_A13|165035.399
SLE_A14|132220.81299999997
SLE_A15|39081.712
SLE_A16|2306234.5700000003
SLE_A17|298236.33200000005
SLE_A18|1330829.0430000003
SLE_A19|177743.682
SLE_A20|178488.07100000003
SLE_A21|691025.244
SLE_A22|491084.867
SLE_A23|589000.777
SLE_A24|36067.23299999999
SLE_A25|28150.456000000002
SLE_A26|22096.021
SLV_A01|2026190.322
SLV_A02|75084.49799999999
SLV_A03|264456.118
SLV_A04|1823385.6370000003
SLV_A05|1838626.2210000001
SLV_A06|897317.626
SLV_A07|2349866.051
SLV_A08|954979.22
SLV_A09|2347070.0369999995
SLV_A10|996518.031
SLV_A11|413412.077
SLV_A12|90721.616
SLV_A13|1112557.41
SLV_A14|2399070.982
SLV_A15|110367.088
SLV_A16|2376952.03
SLV_A17|2009721.0950000002
SLV_A18|1516901.2999999996
SLV_A19|1731452.437
SLV_A20|1694241.097
SLV_A21|6632762.985999999
SLV_A22|2486363.3209999995
SLV_A23|3451964.6810000003
SLV_A24|59142.961
SLV_A25|110382.82700000002
SLV_A26|19882.647999999997
SMR_A01|73303.02899999998
SMR_A02|46853.96000000001
SMR_A03|65304.107
SMR_A04|141596.726
SMR_A05|75325.226
SMR_A06|137577.24500000002
SMR_A07|244291.53500000003
SMR_A08|144796.00700000004
SMR_A09|272475.59699999995
SMR_A10|143692.172
SMR_A11|86345.93600000002
SMR_A12|56737.73300000001
SMR_A13|84249.774
SMR_A14|307259.90299999993
SMR_A15|80482.83099999999
SMR_A16|242752.565
SMR_A17|171089.298
SMR_A18|138725.247
SMR_A19|239037.13700000005
SMR_A20|185380.47000000003
SMR_A21|717986.7050000001
SMR_A22|330205.01300000004
SMR_A23|320697.11
SMR_A24|77975.504
SMR_A25|57000.359
SMR_A26|76726.25300000001
SOM_A01|639936.179
SOM_A02|90141.78
SOM_A03|11660.825999999992
SOM_A04|91279.182
SOM_A05|13812.958
SOM_A06|57399.268000000004
SOM_A07|117550.149
SOM_A08|49915.66499999999
SOM_A09|120103.26599999999
SOM_A10|50965.255000000005
SOM_A11|16426.221
SOM_A12|3444.4
SOM_A13|40408.223999999995
SOM_A14|177682.765
SOM_A15|4614.362999999999
SOM_A16|104981.01
SOM_A17|80053.69
SOM_A18|64563.33200000001
SOM_A19|83029.32499999998
SOM_A20|100617.78199999998
SOM_A21|441678.95499999996
SOM_A22|110576.11699999998
SOM_A23|164816.829
SOM_A24|1994.4410000000005
SOM_A25|4247.249999999999
SOM_A26|747.1199999999999
SRB_A01|7560039.250000001
SRB_A02|767615.046
SRB_A03|1340656.6430000004
SRB_A04|5732648.618
SRB_A05|1297980.049
SRB_A06|3026139.3140000002
SRB_A07|6755969.241999999
SRB_A08|3888075.201
SRB_A09|6642172.158
SRB_A10|3139071.4890000005
SRB_A11|1315318.6519999998
SRB_A12|704028.9600000001
SRB_A13|12472674.87
SRB_A14|6019211.023
SRB_A15|626477.4199999999
SRB_A16|5717699.140000001
SRB_A17|4593616.046999999
SRB_A18|4428744.303
SRB_A19|6113022.523
SRB_A20|3251349.74
SRB_A21|12101007.248
SRB_A22|5970789.87
SRB_A23|8521466.549
