"Country or Area","SNA93 Table Code","Sub Item","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA system","Value","Value Footnotes"
"Bhutan","2.3","Transport, storage and communications (I)"," ","Output, at basic prices","P.1","2009","200","ngultrum","1993","11093928337.8112",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Output, at basic prices","P.1","2009","100","Ngultum","1993","10935294337.8112",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","200","ngultrum","1993","5104058337.81119",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","100","Ngultum","1993","4518224337.81119",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","200","ngultrum","1993","5989870000",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","100","Ngultum","1993","6417070000",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Output, at basic prices","P.1","2009","200","ngultrum","1993","6261200357.525",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Output, at basic prices","P.1","2009","100","Ngultum","1993","5587915545.925",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","200","ngultrum","1993","1334690357.525",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","100","Ngultum","1993","625805894.372",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","200","ngultrum","1993","4962110419.41",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","100","Ngultum","1993","4962109651.553",""
"Bhutan","2.3","Public administration and defense; compulsory social security (L)"," ","Output, at basic prices","P.1","2009","200","ngultrum","1993","7610977792.1667",""
"Bhutan","2.3","Public administration and defense; compulsory social security (L)"," ","Output, at basic prices","P.1","2009","100","Ngultum","1993","13082100000",""
"Bhutan","2.3","Public administration and defense; compulsory social security (L)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","200","ngultrum","1993","2882607792.1667",""
"Bhutan","2.3","Public administration and defense; compulsory social security (L)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","100","Ngultum","1993","5118740000",""
"Bhutan","2.3","Public administration and defense; compulsory social security (L)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","200","ngultrum","1993","4728373392.16671",""
"Bhutan","2.3","Public administration and defense; compulsory social security (L)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","100","Ngultum","1993","7963330000",""
"Bhutan","2.3","Education; health and social work; other community, social and personal services (M+N+O)"," ","Output, at basic prices","P.1","2009","200","ngultrum","1993","5292779300",""
"Bhutan","2.3","Education; health and social work; other community, social and personal services (M+N+O)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","200","ngultrum","1993","2057819300",""
"Bhutan","2.3","Education; health and social work; other community, social and personal services (M+N+O)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","200","ngultrum","1993","3234955200",""
"Bhutan","2.3","Private households with employed persons (P)"," ","Output, at basic prices","P.1","2009","200","ngultrum","1993","471744972.252066",""
"Bhutan","2.3","Private households with employed persons (P)"," ","Output, at basic prices","P.1","2009","100","Ngultum","1993","471744972.252066",""
"Bhutan","2.3","Private households with employed persons (P)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","200","ngultrum","1993","195324972.252066",""
"Bhutan","2.3","Private households with employed persons (P)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2009","100","Ngultum","1993","195328119.380861",""
"Bhutan","2.3","Private households with employed persons (P)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","200","ngultrum","1993","276420000",""
"Bhutan","2.3","Private households with employed persons (P)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2009","100","Ngultum","1993","276416852.871205",""
"Bhutan","2.3","Total Economy"," ","Output, at basic prices","P.1","2008","200","ngultrum","1993","83891195242.5409",""
"Bhutan","2.3","Total Economy"," ","Output, at basic prices","P.1","2008","100","Ngultum","1993","86554868397.1997",""
"Bhutan","2.3","Total Economy"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","200","ngultrum","1993","32088246358.6571",""
"Bhutan","2.3","Total Economy"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","100","Ngultum","1993","32319523773.6126",""
"Bhutan","2.3","Total Economy"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","ngultrum","1993","51802948883.8838",""
"Bhutan","2.3","Total Economy"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","100","Ngultum","1993","54235344623.5871",""
"Bhutan","2.3","Total Economy"," ","Compensation of employees","D.1","2008","200","ngultrum","1993","48233325551.4323",""
"Bhutan","2.3","Total Economy"," ","Compensation of employees","D.1","2008","100","Ngultum","1993","48233300000",""
"Bhutan","2.3","Total Economy"," ","OPERATING SURPLUS, GROSS","B.2g","2008","200","ngultrum","1993","5455179951.71425","10"
"Bhutan","2.3","Total Economy"," ","OPERATING SURPLUS, GROSS","B.2g","2008","100","Ngultum","1993","5455180000",""
"Bhutan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Output, at basic prices","P.1","2008","200","ngultrum","1993","9921639342.07561",""
"Bhutan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Output, at basic prices","P.1","2008","100","Ngultum","1993","11323402380.6456",""
"Bhutan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","200","ngultrum","1993","1171585243.37332",""
"Bhutan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","100","Ngultum","1993","1245067295.76665",""
"Bhutan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","ngultrum","1993","8750054098.70229",""
"Bhutan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","100","Ngultum","1993","10078335084.8789",""
"Bhutan","2.3","Agriculture, hunting and related service activities (01)"," ","Output, at basic prices","P.1","2008","200","ngultrum","1993","7463743579.71573",""
"Bhutan","2.3","Agriculture, hunting and related service activities (01)"," ","Output, at basic prices","P.1","2008","100","Ngultum","1993","8757741230.0813",""
"Bhutan","2.3","Agriculture, hunting and related service activities (01)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","200","ngultrum","1993","1106839481.01344",""
"Bhutan","2.3","Agriculture, hunting and related service activities (01)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","100","Ngultum","1993","1072578713.40051",""
"Bhutan","2.3","Agriculture, hunting and related service activities (01)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","ngultrum","1993","6356904098.70229",""
"Bhutan","2.3","Agriculture, hunting and related service activities (01)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","100","Ngultum","1993","7685162516.68079",""
"Bhutan","2.3","Forestry, logging and related service activities (02)"," ","Output, at basic prices","P.1","2008","200","ngultrum","1993","2457895762.35988",""
"Bhutan","2.3","Forestry, logging and related service activities (02)"," ","Output, at basic prices","P.1","2008","100","Ngultum","1993","2565661150.56427",""
"Bhutan","2.3","Forestry, logging and related service activities (02)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","200","ngultrum","1993","64745762.3598825",""
"Bhutan","2.3","Forestry, logging and related service activities (02)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","100","Ngultum","1993","172488582.366141",""
"Bhutan","2.3","Forestry, logging and related service activities (02)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","ngultrum","1993","2393150000",""
"Bhutan","2.3","Forestry, logging and related service activities (02)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","100","Ngultum","1993","2393172568.19813",""
"Bhutan","2.3","Mining and quarrying (C)"," ","Output, at basic prices","P.1","2008","200","ngultrum","1993","1731569354",""
"Bhutan","2.3","Mining and quarrying (C)"," ","Output, at basic prices","P.1","2008","100","Ngultum","1993","1731570000",""
"Bhutan","2.3","Mining and quarrying (C)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","200","ngultrum","1993","479583859.72",""
"Bhutan","2.3","Mining and quarrying (C)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","100","Ngultum","1993","479584000",""
"Bhutan","2.3","Mining and quarrying (C)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","ngultrum","1993","1251985494.28",""
"Bhutan","2.3","Mining and quarrying (C)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","100","Ngultum","1993","1251990000",""
"Bhutan","2.3","Manufacturing (D)"," ","Output, at basic prices","P.1","2008","200","ngultrum","1993","17249244686.2936",""
"Bhutan","2.3","Manufacturing (D)"," ","Output, at basic prices","P.1","2008","100","Ngultum","1993","14407500000",""
"Bhutan","2.3","Manufacturing (D)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","200","ngultrum","1993","12655800625.485",""
"Bhutan","2.3","Manufacturing (D)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","100","Ngultum","1993","9583460000",""
"Bhutan","2.3","Manufacturing (D)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","ngultrum","1993","4593444060.80865",""
"Bhutan","2.3","Manufacturing (D)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","100","Ngultum","1993","4824000000",""
"Bhutan","2.3","Electricity, gas and water supply (E)"," ","Output, at basic prices","P.1","2008","200","ngultrum","1993","14450952500",""
"Bhutan","2.3","Electricity, gas and water supply (E)"," ","Output, at basic prices","P.1","2008","100","Ngultum","1993","14448400000",""
"Bhutan","2.3","Electricity, gas and water supply (E)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","200","ngultrum","1993","2898736735.35",""
"Bhutan","2.3","Electricity, gas and water supply (E)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","100","Ngultum","1993","2927460000",""
"Bhutan","2.3","Electricity, gas and water supply (E)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","ngultrum","1993","11552215764.65",""
"Bhutan","2.3","Electricity, gas and water supply (E)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","100","Ngultum","1993","11520900000",""
"Bhutan","2.3","Construction (F)"," ","Output, at basic prices","P.1","2008","200","ngultrum","1993","14189832826.2838",""
"Bhutan","2.3","Construction (F)"," ","Output, at basic prices","P.1","2008","100","Ngultum","1993","14200300000",""
"Bhutan","2.3","Construction (F)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","200","ngultrum","1993","7938854021.59848",""
"Bhutan","2.3","Construction (F)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","100","Ngultum","1993","7555640000",""
"Bhutan","2.3","Construction (F)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","ngultrum","1993","6250978804.68531",""
"Bhutan","2.3","Construction (F)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","100","Ngultum","1993","6644600000",""
"Bhutan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Output, at basic prices","P.1","2008","200","ngultrum","1993","4450129747.9166",""
"Bhutan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Output, at basic prices","P.1","2008","100","Ngultum","1993","4450129747.9166",""
"Bhutan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","200","ngultrum","1993","1186329203.22399",""
"Bhutan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","100","Ngultum","1993","1024930000",""
"Bhutan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","ngultrum","1993","3263800544.69261",""
"Bhutan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","100","Ngultum","1993","3425200000",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Output, at basic prices","P.1","2008","200","ngultrum","1993","10441563406.3295",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Output, at basic prices","P.1","2008","100","Ngultum","1993","10266500000",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","200","ngultrum","1993","5075796204.45719",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","100","Ngultum","1993","4550960000",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","ngultrum","1993","5365767201.87228",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","100","Ngultum","1993","5715500000",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Output, at basic prices","P.1","2008","200","ngultrum","1993","4928937460.92",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Output, at basic prices","P.1","2008","100","Ngultum","1993","4904710000",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","200","ngultrum","1993","380588659.63",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","100","Ngultum","1993","328163000",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","ngultrum","1993","4576548801.29",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","100","Ngultum","1993","4576550000",""
"Bhutan","2.3","Public administration and defense; compulsory social security (L)"," ","Output, at basic prices","P.1","2008","100","Ngultum","1993","10372600000",""
"Bhutan","2.3","Public administration and defense; compulsory social security (L)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","100","Ngultum","1993","4442150000",""
"Bhutan","2.3","Public administration and defense; compulsory social security (L)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","ngultrum","1993","3762714725.95604",""
"Bhutan","2.3","Public administration and defense; compulsory social security (L)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","100","Ngultum","1993","5930400000",""
"Bhutan","2.3","Education; health and social work; other community, social and personal services (M+N+O)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","ngultrum","1993","2167707000",""
"Bhutan","2.3","Private households with employed persons (P)"," ","Output, at basic prices","P.1","2008","200","ngultrum","1993","447270313.104583",""
"Bhutan","2.3","Private households with employed persons (P)"," ","Output, at basic prices","P.1","2008","100","Ngultum","1993","447270000",""
"Bhutan","2.3","Private households with employed persons (P)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","200","ngultrum","1993","179537926.157954",""
"Bhutan","2.3","Private households with employed persons (P)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2008","100","Ngultum","1993","179538000",""
"Bhutan","2.3","Private households with employed persons (P)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","200","ngultrum","1993","267732386.946629",""
"Bhutan","2.3","Private households with employed persons (P)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2008","100","Ngultum","1993","267732000",""
"Bhutan","2.3","Total Economy"," ","Output, at basic prices","P.1","2007","200","ngultrum","1993","77835034735.9557",""
"Bhutan","2.3","Total Economy"," ","Output, at basic prices","P.1","2007","100","Ngultum","1993","79283790210.7377",""
"Bhutan","2.3","Total Economy"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","200","ngultrum","1993","30969746042.7988",""
"Bhutan","2.3","Total Economy"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","100","Ngultum","1993","30390208585.7611",""
"Bhutan","2.3","Total Economy"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","200","ngultrum","1993","46865288693.1569",""
"Bhutan","2.3","Total Economy"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","100","Ngultum","1993","48893581624.9766",""
"Bhutan","2.3","Total Economy"," ","Compensation of employees","D.1","2007","200","ngultrum","1993","44056317162.3289",""
"Bhutan","2.3","Total Economy"," ","Compensation of employees","D.1","2007","100","Ngultum","1993","44056300000",""
"Bhutan","2.3","Total Economy"," ","OPERATING SURPLUS, GROSS","B.2g","2007","200","ngultrum","1993","4763258281.6029","10"
"Bhutan","2.3","Total Economy"," ","OPERATING SURPLUS, GROSS","B.2g","2007","100","Ngultum","1993","4763260000",""
"Bhutan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Output, at basic prices","P.1","2007","200","ngultrum","1993","9103938417.74146",""
"Bhutan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Output, at basic prices","P.1","2007","100","Ngultum","1993","10239960325.7667",""
"Bhutan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","200","ngultrum","1993","1018607100.74445",""
"Bhutan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","100","Ngultum","1993","1005761827.90836",""
"Bhutan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","200","ngultrum","1993","8085331316.99701",""
"Bhutan","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","100","Ngultum","1993","9234198497.85834",""
"Bhutan","2.3","Agriculture, hunting and related service activities (01)"," ","Output, at basic prices","P.1","2007","200","ngultrum","1993","6701688285.18812",""
"Bhutan","2.3","Agriculture, hunting and related service activities (01)"," ","Output, at basic prices","P.1","2007","100","Ngultum","1993","7814640000",""
"Bhutan","2.3","Agriculture, hunting and related service activities (01)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","200","ngultrum","1993","942589887.560625",""
"Bhutan","2.3","Agriculture, hunting and related service activities (01)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","100","Ngultum","1993","906687000",""
"Bhutan","2.3","Agriculture, hunting and related service activities (01)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","200","ngultrum","1993","5759098397.6275",""
"Bhutan","2.3","Agriculture, hunting and related service activities (01)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","100","Ngultum","1993","6907950000",""
"Bhutan","2.3","Forestry, logging and related service activities (02)"," ","Output, at basic prices","P.1","2007","200","ngultrum","1993","2402250132.55333",""
"Bhutan","2.3","Forestry, logging and related service activities (02)"," ","Output, at basic prices","P.1","2007","100","Ngultum","1993","2425323626.21724",""
"Bhutan","2.3","Forestry, logging and related service activities (02)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","200","ngultrum","1993","76017213.1838281",""
"Bhutan","2.3","Forestry, logging and related service activities (02)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","100","Ngultum","1993","99074505.3270043",""
"Bhutan","2.3","Forestry, logging and related service activities (02)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","200","ngultrum","1993","2326232919.3695",""
"Bhutan","2.3","Forestry, logging and related service activities (02)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","100","Ngultum","1993","2326249120.89024",""
"Bhutan","2.3","Mining and quarrying (C)"," ","Output, at basic prices","P.1","2007","200","ngultrum","1993","1235890919",""
"Bhutan","2.3","Mining and quarrying (C)"," ","Output, at basic prices","P.1","2007","100","Ngultum","1993","1235890000",""
"Bhutan","2.3","Mining and quarrying (C)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","200","ngultrum","1993","345439200.62",""
"Bhutan","2.3","Mining and quarrying (C)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","100","Ngultum","1993","345439000",""
"Bhutan","2.3","Mining and quarrying (C)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","200","ngultrum","1993","890451718.38",""
"Bhutan","2.3","Mining and quarrying (C)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","100","Ngultum","1993","890452000",""
"Bhutan","2.3","Manufacturing (D)"," ","Output, at basic prices","P.1","2007","200","ngultrum","1993","12525738684.1327",""
"Bhutan","2.3","Manufacturing (D)"," ","Output, at basic prices","P.1","2007","100","Ngultum","1993","12490400000",""
"Bhutan","2.3","Manufacturing (D)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","200","ngultrum","1993","8492513842.42879",""
"Bhutan","2.3","Manufacturing (D)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","100","Ngultum","1993","8278600000",""
"Bhutan","2.3","Manufacturing (D)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","200","ngultrum","1993","4033224841.70394",""
"Bhutan","2.3","Manufacturing (D)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","100","Ngultum","1993","4211800000",""
"Bhutan","2.3","Electricity, gas and water supply (E)"," ","Output, at basic prices","P.1","2007","200","ngultrum","1993","12811852500",""
"Bhutan","2.3","Electricity, gas and water supply (E)"," ","Output, at basic prices","P.1","2007","100","Ngultum","1993","12811900000",""
"Bhutan","2.3","Electricity, gas and water supply (E)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","200","ngultrum","1993","2729817432.77541",""
"Bhutan","2.3","Electricity, gas and water supply (E)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","100","Ngultum","1993","2729820000",""
"Bhutan","2.3","Electricity, gas and water supply (E)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","200","ngultrum","1993","10082035067.2246",""
"Bhutan","2.3","Electricity, gas and water supply (E)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","100","Ngultum","1993","10082000000",""
"Bhutan","2.3","Construction (F)"," ","Output, at basic prices","P.1","2007","200","ngultrum","1993","16090668542.9117",""
"Bhutan","2.3","Construction (F)"," ","Output, at basic prices","P.1","2007","100","Ngultum","1993","16090700000",""
"Bhutan","2.3","Construction (F)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","200","ngultrum","1993","9309662658.30936",""
"Bhutan","2.3","Construction (F)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","100","Ngultum","1993","9004760000",""
"Bhutan","2.3","Construction (F)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","200","ngultrum","1993","6781005884.60238",""
"Bhutan","2.3","Construction (F)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","100","Ngultum","1993","7085900000",""
"Bhutan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Output, at basic prices","P.1","2007","200","ngultrum","1993","3826866778.04973",""
"Bhutan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Output, at basic prices","P.1","2007","100","Ngultum","1993","3826866778.04973",""
"Bhutan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","200","ngultrum","1993","961613583.141022",""
"Bhutan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","100","Ngultum","1993","836598000",""
"Bhutan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","200","ngultrum","1993","2865253194.90871",""
"Bhutan","2.3","Wholesale retail trade, repair of motor vehicles, motorcycles, etc.; hotels and restaurants (G+H)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","100","Ngultum","1993","2990300000",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Output, at basic prices","P.1","2007","200","ngultrum","1993","8331424445.33296",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Output, at basic prices","P.1","2007","100","Ngultum","1993","8356470000",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","200","ngultrum","1993","3862592924.0803",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","100","Ngultum","1993","3616730000",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","200","ngultrum","1993","4468831521.25267",""
"Bhutan","2.3","Transport, storage and communications (I)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","100","Ngultum","1993","4739700000",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Output, at basic prices","P.1","2007","200","ngultrum","1993","4279874121.05941",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Output, at basic prices","P.1","2007","100","Ngultum","1993","4371640000",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","200","ngultrum","1993","180898574.47",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","100","Ngultum","1993","266198000",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","200","ngultrum","1993","4105442831.11941",""
"Bhutan","2.3","Financial intermediation; real estate, renting and business activities (J+K)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","100","Ngultum","1993","4105440000",""
"Bhutan","2.3","Public administration and defense; compulsory social security (L)"," ","Output, at basic prices","P.1","2007","100","Ngultum","1993","9454770000",""
"Bhutan","2.3","Public administration and defense; compulsory social security (L)"," ","Less: Intermediate consumption, at purchaser's prices","P.2","2007","100","Ngultum","1993","4142950000",""
"Bhutan","2.3","Public administration and defense; compulsory social security (L)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","200","ngultrum","1993","3370230447.0897",""
"Bhutan","2.3","Public administration and defense; compulsory social security (L)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","100","Ngultum","1993","5311800000",""
"Bhutan","2.3","Education; health and social work; other community, social and personal services (M+N+O)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2007","200","ngultrum","1993","1941589324.0813",""
"Bhutan","2.3","Private households with employed persons (P)"," ","Output, at basic prices","P.1","2007","200","ngultrum","1993","405239233.68644",""
