"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Value","Value Footnotes"
"Ukraine","2.4","Industries","Mining and quarrying","B","2019","1000","hryvnia","2008","222210000000",""
"Ukraine","2.4","Industries","Manufacturing","C","2019","1000","hryvnia","2008","429084000000",""
"Ukraine","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2019","1000","hryvnia","2008","124908000000",""
"Ukraine","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2019","1000","hryvnia","2008","14436000000",""
"Ukraine","2.4","Industries","Construction","F","2019","1000","hryvnia","2008","107430000000",""
"Ukraine","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2019","1000","hryvnia","2008","825974000000",""
"Ukraine","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2019","1000","hryvnia","2008","525974000000",""
"Ukraine","2.4","Industries","Transportation and storage","H","2019","1000","hryvnia","2008","264689000000",""
"Ukraine","2.4","Industries","Accommodation and food service activities","I","2019","1000","hryvnia","2008","35311000000",""
"Ukraine","2.4","Industries","Information and communication","J","2019","1000","hryvnia","2008","182667000000",""
"Ukraine","2.4","Industries","Financial and insurance activities","K","2019","1000","hryvnia","2008","115476000000",""
"Ukraine","2.4","Industries","Real estate activities","L","2019","1000","hryvnia","2008","241493000000",""
"Ukraine","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2019","1000","hryvnia","2008","203761000000",""
"Ukraine","2.4","Industries","Professional, scientific and technical activities","M","2019","1000","hryvnia","2008","141523000000",""
"Ukraine","2.4","Industries","Administrative and support service activities","N","2019","1000","hryvnia","2008","62238000000",""
"Ukraine","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2019","1000","hryvnia","2008","534736000000",""
"Ukraine","2.4","Industries","Public administration and defence; compulsory social security","O","2019","1000","hryvnia","2008","266656000000",""
"Ukraine","2.4","Industries","Education","P","2019","1000","hryvnia","2008","172645000000",""
"Ukraine","2.4","Industries","Human health and social work activities","Q","2019","1000","hryvnia","2008","95435000000",""
"Ukraine","2.4","Industries","Other service activities","R+S+T","2019","1000","hryvnia","2008","62890000000",""
"Ukraine","2.4","Industries","Arts, entertainment and recreation","R","2019","1000","hryvnia","2008","24053000000",""
"Ukraine","2.4","Industries","Other service activities","S","2019","1000","hryvnia","2008","38521000000",""
"Ukraine","2.4","Industries","Private households with employed persons","T","2019","1000","hryvnia","2008","316000000",""
"Ukraine","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2019","1000","hryvnia","2008","3421628000000","9"
"Ukraine","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2019","1000","hryvnia","2008","555570000000",""
"Ukraine","2.4","Industries","Plus: Taxes on products","D.21","2019","1000","hryvnia","2008","565943000000",""
"Ukraine","2.4","Industries","Less: Subsidies on products","D.31","2019","1000","hryvnia","2008","10373000000",""
"Ukraine","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2019","1000","hryvnia","2008","3977198000000","9"
"Ukraine","2.4","Industries","Agriculture, forestry and fishing","A","2018","1000","hryvnia","2008","360998000000",""
"Ukraine","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2018","1000","hryvnia","2008","748054000000",""
"Ukraine","2.4","Industries","Mining and quarrying","B","2018","1000","hryvnia","2008","214158000000",""
"Ukraine","2.4","Industries","Manufacturing","C","2018","1000","hryvnia","2008","410646000000",""
"Ukraine","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2018","1000","hryvnia","2008","111856000000",""
"Ukraine","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2018","1000","hryvnia","2008","11394000000",""
"Ukraine","2.4","Industries","Construction","F","2018","1000","hryvnia","2008","81259000000",""
"Ukraine","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2018","1000","hryvnia","2008","723870000000",""
"Ukraine","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2018","1000","hryvnia","2008","471618000000",""
"Ukraine","2.4","Industries","Transportation and storage","H","2018","1000","hryvnia","2008","227140000000",""
"Ukraine","2.4","Industries","Accommodation and food service activities","I","2018","1000","hryvnia","2008","25112000000",""
"Ukraine","2.4","Industries","Information and communication","J","2018","1000","hryvnia","2008","138828000000",""
"Ukraine","2.4","Industries","Financial and insurance activities","K","2018","1000","hryvnia","2008","98953000000",""
"Ukraine","2.4","Industries","Real estate activities","L","2018","1000","hryvnia","2008","206085000000",""
"Ukraine","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2018","1000","hryvnia","2008","161925000000",""
"Ukraine","2.4","Industries","Professional, scientific and technical activities","M","2018","1000","hryvnia","2008","113354000000",""
"Ukraine","2.4","Industries","Administrative and support service activities","N","2018","1000","hryvnia","2008","48571000000",""
"Ukraine","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2018","1000","hryvnia","2008","448539000000",""
"Ukraine","2.4","Industries","Public administration and defence; compulsory social security","O","2018","1000","hryvnia","2008","212789000000",""
"Ukraine","2.4","Industries","Education","P","2018","1000","hryvnia","2008","158620000000",""
"Ukraine","2.4","Industries","Human health and social work activities","Q","2018","1000","hryvnia","2008","77130000000",""
"Ukraine","2.4","Industries","Other service activities","R+S+T","2018","1000","hryvnia","2008","49385000000",""
"Ukraine","2.4","Industries","Arts, entertainment and recreation","R","2018","1000","hryvnia","2008","20375000000",""
"Ukraine","2.4","Industries","Other service activities","S","2018","1000","hryvnia","2008","28653000000",""
"Ukraine","2.4","Industries","Private households with employed persons","T","2018","1000","hryvnia","2008","357000000",""
"Ukraine","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2018","1000","hryvnia","2008","3017896000000","9"
"Ukraine","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2018","1000","hryvnia","2008","542406000000",""
"Ukraine","2.4","Industries","Plus: Taxes on products","D.21","2018","1000","hryvnia","2008","550472000000",""
"Ukraine","2.4","Industries","Less: Subsidies on products","D.31","2018","1000","hryvnia","2008","8066000000",""
"Ukraine","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2018","1000","hryvnia","2008","3560302000000","9"
"Ukraine","2.4","Industries","Agriculture, forestry and fishing","A","2017","1000","hryvnia","2008","303419000000",""
"Ukraine","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2017","1000","hryvnia","2008","629861000000",""
"Ukraine","2.4","Industries","Mining and quarrying","B","2017","1000","hryvnia","2008","176851000000",""
"Ukraine","2.4","Industries","Manufacturing","C","2017","1000","hryvnia","2008","357160000000",""
"Ukraine","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2017","1000","hryvnia","2008","85970000000",""
"Ukraine","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2017","1000","hryvnia","2008","9880000000",""
"Ukraine","2.4","Industries","Construction","F","2017","1000","hryvnia","2008","64431000000",""
"Ukraine","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2017","1000","hryvnia","2008","618808000000",""
"Ukraine","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2017","1000","hryvnia","2008","409256000000",""
"Ukraine","2.4","Industries","Transportation and storage","H","2017","1000","hryvnia","2008","190825000000",""
"Ukraine","2.4","Industries","Accommodation and food service activities","I","2017","1000","hryvnia","2008","18727000000",""
"Ukraine","2.4","Industries","Information and communication","J","2017","1000","hryvnia","2008","110296000000",""
"Ukraine","2.4","Industries","Financial and insurance activities","K","2017","1000","hryvnia","2008","83392000000",""
"Ukraine","2.4","Industries","Real estate activities","L","2017","1000","hryvnia","2008","171674000000",""
"Ukraine","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2017","1000","hryvnia","2008","122008000000",""
"Ukraine","2.4","Industries","Professional, scientific and technical activities","M","2017","1000","hryvnia","2008","86537000000",""
"Ukraine","2.4","Industries","Administrative and support service activities","N","2017","1000","hryvnia","2008","35471000000",""
"Ukraine","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2017","1000","hryvnia","2008","373151000000",""
"Ukraine","2.4","Industries","Public administration and defence; compulsory social security","O","2017","1000","hryvnia","2008","163798000000",""
"Ukraine","2.4","Industries","Education","P","2017","1000","hryvnia","2008","133213000000",""
"Ukraine","2.4","Industries","Human health and social work activities","Q","2017","1000","hryvnia","2008","76140000000",""
"Ukraine","2.4","Industries","Other service activities","R+S+T","2017","1000","hryvnia","2008","39866000000",""
"Ukraine","2.4","Industries","Arts, entertainment and recreation","R","2017","1000","hryvnia","2008","17376000000",""
"Ukraine","2.4","Industries","Other service activities","S","2017","1000","hryvnia","2008","22195000000",""
"Ukraine","2.4","Industries","Private households with employed persons","T","2017","1000","hryvnia","2008","295000000",""
"Ukraine","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2017","1000","hryvnia","2008","2516906000000","9"
"Ukraine","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2017","1000","hryvnia","2008","464321000000",""
"Ukraine","2.4","Industries","Plus: Taxes on products","D.21","2017","1000","hryvnia","2008","473084000000",""
"Ukraine","2.4","Industries","Less: Subsidies on products","D.31","2017","1000","hryvnia","2008","8763000000",""
"Ukraine","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2017","1000","hryvnia","2008","2981227000000","9"
"Ukraine","2.4","Industries","Agriculture, forestry and fishing","A","2016","1000","hryvnia","2008","279701000000",""
"Ukraine","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2016","1000","hryvnia","2008","505432000000",""
